new_id	phase	G__Bacteroides	G__Alistipes	G__Dialister	G__Subdoligranulum	F__Enterobacteriaceae	G__Parabacteroides	F__Lachnospiraceae	G__Akkermansia	G__Escherichia.Shigella	F__Ruminococcaceae	G__Parasutterella	F__Erysipelotrichaceae	G__Acidaminococcus	G__Prevotella	G__Faecalibacterium	G__Sutterella	G__Ruminococcus	G__Barnesiella	G__Phascolarctobacterium	G__Collinsella	G__Streptococcus	G__Anaerostipes	F__Porphyromonadaceae	G__Anaerotruncus	O__Clostridiales	G__Oscillibacter	G__Roseburia	G__Paraprevotella	P__Bacteroidetes	G__Holdemanella	O__Bacteroidales	G__Citrobacter	G__Haemophilus	G__Clostridium_IV	G__Enterobacter	G__Eggerthella	P__Firmicutes	G__Flavonifractor	G__Blautia	G__Ruminococcus2	F__Rhodospirillaceae	P__Proteobacteria	G__Klebsiella	G__Butyricicoccus	G__Odoribacter	G__Fusicatenibacter	G__Desulfovibrio	G__Intestinibacter	O__Burkholderiales	G__Coprococcus	G__Romboutsia	G__Dorea	G__Clostridium_XVIII	K__Bacteria	F__Desulfovibrionaceae	G__Turicibacter	G__Hafnia	G__Clostridium_sensu_stricto	G__Clostridium_XlVa	G__Bilophila	G__Coprobacter	G__Catenibacterium	C__Alphaproteobacteria	G__Oxalobacter	G__Pseudoflavonifractor	G__Megamonas	G__Clostridium_XlVb	G__Veillonella	G__Alloprevotella	G__Pyramidobacter	G__Butyrivibrio	G__Eisenbergiella	F__Acidaminococcaceae	G__Pluralibacter	G__Fusibacter	G__Succiniclasticum	G__Terrisporobacter	G__Solobacterium	G__Anaerovorax	F__Coriobacteriaceae	F__Streptophyta	F__Sutterellaceae	G__Allisonella	G__Mitsuokella	G__Olsenella	G__Butyricimonas	G__Fusobacterium	F__Clostridiales_Incertae_Sedis_XII	F__Prevotellaceae	G__Rikenella	C__Clostridia	G__Intestinimonas	G__Comamonas	G__Slackia	G__Lactobacillus	G__Enterococcus	G__Megasphaera	G__Acinetobacter	G__Coprobacillus	G__Proteus	F__Rikenellaceae	G__Lactococcus	G__Bifidobacterium	F__Marinilabiliaceae	G__Burkholderia	F__Flavobacteriaceae	G__Faecalicoccus	G__Asaccharobacter	G__Anaeroplasma	G__Acidovorax	G__Pseudomonas	G__Treponema	G__Halomonas	G__Senegalimassilia	G__Succinivibrio	G__Howardella	G__Providencia	G__Holdemania	G__Shewanella	G__Ethanoligenens	O__Cytophagales	G__Catabacter	G__Cloacibacillus	G__Propionispira	G__Paraeggerthella	G__Gemmiger	G__Coraliomargarita	G__Faecalitalea	G__Negativicoccus	G__Salmonella	G__Catenisphaera	G__Mogibacterium	G__Gordonibacter	G__Sphaerochaeta	G__Victivallis	F__Neisseriaceae	G__Asteroleplasma	C__Bacilli	G__Propionibacterium	G__Rothia	G__Kluyvera	G__Delftia	P__Candidatus_Saccharibacteria	G__Raoultella	G__Granulicatella	G__Sporobacter	G__Enhydrobacter	G__Anaerofilum	F__Peptococcaceae_1	G__Oribacterium	F__Clostridiales_Incertae_Sedis_XIII	G__Diaphorobacter	G__Christensenella	G__Cellulosilyticum	G__Pseudobacteroides	G__Eubacterium	G__Gemella	G__Serratia	G__Elusimicrobium	G__Peptococcus	G__Corynebacterium	G__Dysgonomonas	G__Coriobacterium	G__Weissella	G__Succinatimonas	G__Selenomonas	G__Ahrensia	G__Psychromonas	F__Peptostreptococcaceae	G__Microbacter	G__Staphylococcus	F__Anaeroplasmataceae	G__Pediococcus	G__Paludibacter	G__Actinobacillus	G__Acetivibrio	G__Parvibacter	G__Actinomyces	G__Aggregatibacter	G__Desulfonispora	G__Anaeroglobus	G__Brochothrix	G__Neisseria	G__Clostridium_XI	G__Aeromonas	G__Parvimonas	G__Atopobium	C__Deltaproteobacteria	G__Anaerococcus	G__Campylobacter	G__Oligosphaera	G__Morganella	F__Succinivibrionaceae	G__Adlercreutzia	G__Hydrogenoanaerobacterium	G__Brevibacterium	G__Anaerobiospirillum	G__Cloacibacterium	G__Sphingobium	G__Acetanaerobacterium	F__Clostridiaceae_4	G__Hungatella	C__Gammaproteobacteria	G__Brevundimonas	G__Pantoea	G__Marinomonas	G__Paracoccus	G__Brachyspira	G__Ezakiella	F__Pasteurellaceae	F__Rhodocyclaceae	F__Burkholderiaceae	F__Clostridiales_Incertae_Sedis_XI	G__Aerococcus	G__Robinsoniella	G__Carnobacterium	G__Leuconostoc	G__Psychrobacter	G__Pectobacterium	G__Pasteurella	C__Actinobacteria	C__Betaproteobacteria	G__Anaerofustis	G__Micrococcus	O__Bacillales	G__Cupriavidus	G__Thauera	G__Allobaculum	G__Erwinia	G__Stenotrophomonas	F__Microbacteriaceae	G__Pseudoalteromonas	G__Pseudoxanthomonas	G__Moraxella	G__Papillibacter	G__Porphyromonas	G__Finegoldia	G__Massilia	G__Achromobacter	G__Flavobacterium	G__Acetobacterium	C__Opitutae	G__Sneathia	G__Marvinbryantia	G__Diplorickettsia	G__Scardovia	G__Abiotrophia	G__Bacillus	G__Schwartzia	G__Helicobacter	G__Novosphingobium	G__Thermomonas	G__Cryptobacterium	G__Lactonifactor	G__Defluviitalea	G__Pseudarcicella	G__Tepidimonas	G__Janthinobacterium	G__Listeria	G__Peptoniphilus	G__Dechloromonas	G__Lautropia	G__Rhodobacter	O__Actinomycetales	G__Empedobacter	G__Arcobacter	F__Actinomycetaceae	F__Vibrionaceae	G__Leptotrichia	G__Ralstonia	G__Proteiniphilum	G__Alloscardovia	G__Mucispirillum	G__Phyllobacterium	G__Syntrophococcus	G__Ottowia	G__Varibaculum	G__Guggenheimella	G__Catonella	G__Microbacterium	G__Daeguia	G__Variovorax	G__Sphingomonas	G__Hymenobacter	G__Facklamia	G__Phenylobacterium	G__Rhodoferax	G__Rhodoluna	G__Pseudoramibacter	G__Marinilactibacillus	G__Enterorhabdus	G__Alkalibacterium	G__Cardiobacterium	G__Psychroflexus	G__Lysobacter	G__Lachnospira	unassigned	G__Xanthomonas	G__Parasporobacterium	C__Mollicutes	G__Helcobacillus	F__Clostridiaceae_3	G__Zoogloea	G__Deinococcus	G__Nocardioides	G__Lutispora	F__Chitinophagaceae	G__Kytococcus	G__Pleomorphomonas	G__Mobilitalea	G__Peptostreptococcus	G__Aeromicrobium	F__Bacillariophyta	G__Lachnoanaerobaculum	G__Alcaligenes	G__Sporanaerobacter	G__Anoxybacillus	F__Veillonellaceae	G__Murdochiella	G__Macellibacteroides	G__Actinotignum	G__Salinivibrio	G__Gemmobacter	G__Vagococcus	G__Legionella	G__Bulleidia	G__Obesumbacterium	G__Azonexus	O__Desulfovibrionales	G__Cetobacterium	O__Gp6	G__Methylobacterium	G__Lysinibacillus	G__Frigidibacter	G__Fluviicola	F__Erythrobacteraceae	G__Trueperella	G__Vibrio	G__Brachybacterium	G__Mobiluncus	G__Tepidiphilus	G__Clostridium_III	G__Pelospora	G__Plesiomonas	G__Tetragenococcus	F__Gracilibacteraceae	G__Methyloversatilis	G__Pelomonas	F__Rhodobacteraceae	F__Chryseolinea	F__Puniceicoccaceae	G__Aquicella	G__Castellaniella	G__Shinella	G__Hoeflea	G__Chryseobacterium	G__Friedmanniella	G__Polynucleobacter	G__Shuttleworthia	P__SR1	G__Luteimonas	G__Anaerorhabdus	F__Sphingomonadaceae	G__Defluviimonas	G__Sphingobacterium	G__Caldilinea	G__Cryobacterium	G__Mycoplasma	F__Dermacoccaceae	F__Xanthomonadaceae	G__Gordonia	G__Yaniella	G__Jeotgalicoccus	G__Alloiococcus	G__Phocaeicola	G__Sediminibacterium	G__Mycobacterium	G__Moheibacter	G__Nubsella	G__Knoellia	G__Nitrospira	G__Sphaerotilus	G__Eremococcus	G__Limnohabitans	G__Rhizobacter	G__Polaromonas	G__Nitrobacter	P__Parcubacteria	G__Ornithinibacter	G__Bosea	G__Halopolyspora	G__Herbiconiux	G__Eikenella	G__Dokdonella	G__Pseudorhodoferax	O__Aridibacter	G__Flavisolibacter	G__Tissierella	G__Rheinheimera	G__Chelatococcus	G__Dermacoccus	G__Salinicola	G__Ochrobactrum	G__Marinobacter	G__Arthrobacter	G__Rhizobium	G__Caulobacter	O__Chromatiales	O__Rhodospirillales	O__Flavobacteriales	G__Roseomonas	O__Lactobacillales	G__Sulfurospirillum	G__Moryella	G__Murimonas	G__Viridibacillus	G__Tolumonas	G__Spirosoma	G__Soehngenia	G__Luteococcus	G__Marmoricola	G__Aquihabitans	F__Cryomorphaceae	O__Blastocatella	G__Terrimonas	G__Aquabacterium	G__Jonquetella	G__Mangrovibacter	O__Rhizobiales	G__Bradyrhizobium	G__Stomatobaculum	G__Agrococcus	G__Turicella	G__Undibacterium	G__Amaricoccus	G__Atopostipes	G__Yokenella	G__Sphingopyxis	G__Methylotenera	F__Clostridiaceae_1	G__Fretibacterium	F__Leptotrichiaceae	F__Ectothiorhodospiraceae	G__Spirillum	P__Cyanobacteria.Chloroplast	G__Phycisphaera	G__Alishewanella	G__Bergeyella	G__Acetatifactor	G__Tessaracoccus	F__Aerococcaceae	G__Gallicola	G__Flavihumibacter	G__Dyadobacter	G__Macrococcus	F__Cytophagaceae	G__Capnocytophaga	G__Mesorhizobium	F__Reyranella	O__Acidimicrobiales	F__Fusobacteriaceae	G__Anaerobacter	G__Nevskia	G__Duganella	G__Salinibacterium	G__Serinibacter	G__Actinobaculum	G__Curvibacter	G__Altererythrobacter	G__Elizabethkingia	G__Porphyrobacter	F__Desulfobulbaceae	G__Runella	F__GpI	F__Comamonadaceae	G__Afipia	G__Taonella	G__Oceanisphaera	F__Halomonadaceae	G__Actinotalea	F__Micromonosporaceae	G__Eggerthia	G__Bdellovibrio	G__Pedobacter	G__Pseudocitrobacter	G__Methylophilus	G__Kerstersia	F__Peptoniphilaceae	F__Sinobacteraceae	G__Exiguobacterium	G__Azospira	G__Photobacterium	G__Syntrophomonas	G__Ureaplasma	G__Oxalicibacterium	G__Janibacter	G__Falsochrobactrum	G__Hydrogenophaga	G__Flaviflexus	G__Propionivibrio	G__Kocuria	G__Riemerella	G__Malikia	G__Coxiella	F__Polyangiaceae	G__Thermus	G__Schlegelella	G__Clavibacter	G__Kingella	G__Perlucidibaca	G__Hyphomicrobium	F__Intrasporangiaceae	O__Gp4	F__Bacillaceae_1	F__Chloroflexaceae	F__Syntrophomonadaceae	G__Gaiella	G__Rathayibacter	G__Desulfotomaculum	F__Saprospiraceae	G__Sulfuricurvum	G__Cellulosimicrobium	G__Shimwellia	G__Gulosibacter	G__Rubellimicrobium	O__Myxococcales	F__Rhodobiaceae
2020-023_BSP_0011	F2	5809	2557	0	298	0	477	1332	2	29	3367	138	82	0	2705	250	26	3048	1301	2187	20	5	6	318	33	493	251	195	495	0	0	0	0	0	41	0	16	64	53	71	117	0	7	0	26	98	28	0	0	0	69	22	108	3	13	437	0	0	37	39	107	17	0	3	169	8	0	121	0	0	0	0	8	0	0	28	0	0	0	6	5	0	0	58	0	7	266	0	0	709	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	35	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0041	F2	2504	436	0	244	0	0	815	63	0	486	0	0	0	0	176	124	315	0	152	0	0	0	0	0	569	195	59	0	0	0	0	0	228	0	0	0	23	0	27	9	0	9	0	16	76	0	0	0	0	72	0	0	23	0	0	0	0	0	10	20	0	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2020-023_BSP_0055	F2	2101	522	1498	57	21	299	1752	0	0	694	4	11	0	791	2232	805	768	40	68	6	18	15	36	100	624	262	270	768	44	12	29	0	0	20	0	0	802	0	18	41	0	0	0	29	36	0	0	23	0	195	34	0	0	55	0	23	0	66	35	21	12	0	0	0	3	0	3	0	0	0	0	4	0	0	0	0	21	0	3	0	0	0	5	94	0	76	0	0	1916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
